Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.4,3.75,5.25,5.5,3.25,,,,2.6,4.67,,16.15,14.15,,,13.25
4.8,7.5,,,,4.0,5.25,7.25,3.4,,5.5,,,16.75,,
7.8,6.5,6.25,7.0,5.5,,,,5.8,6.25,,21.05,20.3,,,19.85
6.6,3.5,6.25,6.0,4.0,,,,5.0,5.42,,18.85,16.6,,,17.85
7.2,6.0,8.5,8.0,4.75,,,,3.4,7.08,,23.7,19.95,,,19.1
6.0,5.5,3.25,6.75,5.75,,,,5.0,5.25,,16.0,18.5,,,14.25
7.4,6.5,7.25,8.0,4.25,,,,4.8,6.5,,22.65,19.65,,,19.45
2.8,5.5,,,,2.0,4.75,,,,,,,12.25,,
1.6,3.5,,,,2.5,5.25,,,,,,,11.25,,
6.8,5.25,6.25,5.25,4.5,,,,3.8,5.33,,18.3,16.55,,,16.85
6.6,6.5,,,,5.25,6.0,8.75,4.4,,6.67,,,17.75,,
2.4,2.75,,,,2.25,4.25,,,,,,,9.25,,
4.0,4.75,,,,3.75,5.75,7.25,3.0,,5.58,,,14.25,,
5.0,4.25,,,,5.75,7.25,9.5,2.8,,7.5,,,17.25,,
3.8,5.75,,,,3.0,7.25,6.25,1.6,,5.5,,,16.0,,
2.6,5.0,,,,2.75,6.75,5.75,3.4,,5.08,,,14.5,11.0,
6.2,5.5,5.5,2.5,4.75,,,,4.0,4.25,,14.2,13.45,,,15.7
6.8,6.5,,,,5.5,8.0,9.25,4.0,,7.58,,,20.0,,
4.4,4.0,,,,3.5,6.75,8.0,2.6,,6.08,,,14.25,11.0,
5.8,7.0,4.5,4.0,5.5,,,,6.6,4.67,,14.3,15.3,,,16.9
5.2,5.5,,,,4.75,7.75,9.75,2.4,,7.42,,,18.0,,
7.0,5.25,6.5,7.5,7.0,,,,3.8,7.0,,21.0,21.5,,,17.3
3.8,4.5,,,,6.0,9.0,9.5,4.0,,8.17,,,19.5,,
