Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.2,5.75,,,,3.25,5.25,6.75,2.6,,5.08,,,14.25,,
4.4,6.75,,,,2.75,7.25,7.75,2.6,,5.92,,,16.75,,
5.2,5.5,,,,4.0,6.25,7.5,2.0,,5.92,,,15.75,,
3.8,6.0,,,,3.5,5.75,7.5,4.0,,5.58,,,15.25,,
4.0,5.25,,,,3.25,4.0,6.5,2.6,,4.58,,,12.5,,
3.6,7.25,,,,5.5,4.75,7.25,3.0,,5.83,,,17.5,,
5.6,8.5,,,,4.75,7.0,8.75,3.2,,6.83,,,20.25,,
2.6,4.5,,,,3.5,4.75,6.5,2.6,,4.92,,,12.75,,
3.8,3.5,,,,4.25,5.0,6.75,2.6,,5.33,,,12.75,,
3.4,7.25,,,,2.75,5.25,7.0,2.2,,5.0,,,15.25,,
4.8,6.25,,,,4.5,5.5,7.5,3.0,,5.83,,,16.25,,
5.0,8.0,,,,6.25,7.0,8.75,5.2,,7.33,,,21.25,,
3.2,2.5,,,,2.5,3.25,5.75,3.0,,3.83,,,8.25,,
3.6,5.5,,,,3.75,5.75,7.25,2.6,,5.58,,,15.0,,
4.0,7.25,,,,3.5,5.25,9.25,2.4,,6.0,,,16.0,,
6.0,6.5,,,,4.25,6.25,7.0,4.0,,5.83,,,17.0,,
4.0,7.5,,,,6.25,7.25,8.5,2.0,,7.33,,,21.0,,
3.0,7.25,,,,3.0,4.5,5.25,3.6,,4.25,,,14.75,,
1.8,2.5,,,,3.0,3.0,,,,,,,8.5,,
,6.75,,,,6.25,8.25,,,,,,,21.25,,
5.6,,,3.25,4.75,,,,,,,,13.6,,,
3.4,,,2.75,4.25,,,,,,,,10.4,,,
6.6,,8.5,8.0,2.5,,,,,6.33,,23.1,17.1,,,
5.0,,6.0,4.75,5.75,,,,,5.5,,15.75,15.5,,,
3.2,4.25,,,,4.25,5.25,6.0,3.2,,5.17,,,13.75,,
2.8,6.75,,,,3.0,5.75,6.75,3.4,,5.17,,,15.5,,
4.8,7.5,,,,5.25,6.25,8.5,3.6,,6.67,,,19.0,,
5.2,8.0,,,,6.25,8.75,8.0,5.2,,7.67,,,23.0,,
2.2,2.75,,,,2.5,4.75,5.25,2.8,,4.17,,,10.0,,
4.6,6.5,,,,2.5,6.0,6.75,3.4,,5.08,,,15.0,,
3.6,4.25,,,,4.0,6.25,6.0,1.4,,5.42,,,14.5,,
2.0,6.5,,,,2.75,4.5,7.0,2.2,,4.75,,,13.75,,
2.2,5.75,,,,4.25,5.0,7.25,1.6,,5.5,,,15.0,,
4.6,5.5,,,,3.5,8.5,8.75,2.8,,6.92,,,17.5,,
2.2,6.5,,,,3.0,5.75,7.75,4.0,,5.5,,,15.25,,
1.8,3.25,,,,3.5,3.75,5.25,2.6,,4.17,,,10.5,,
3.6,5.0,,,,2.75,7.0,8.0,3.0,,5.92,,,14.75,,
4.2,5.0,,,,3.0,6.0,5.5,2.2,,4.83,,,14.0,,
3.6,3.75,,,,3.5,3.5,8.25,3.6,,5.08,,,10.75,,
3.4,7.25,,,,3.0,6.25,7.5,2.2,,5.58,,,16.5,,
2.0,6.0,,,,3.5,4.0,5.25,2.4,,4.25,,,13.5,,
2.6,6.5,,,,5.0,6.25,7.5,2.4,,6.25,,,17.75,,
3.0,3.75,,,,5.5,4.75,7.25,2.6,,5.83,,,14.0,,
3.6,5.75,,,,4.0,6.5,8.25,1.8,,6.25,,,16.25,,
6.6,6.25,,,,5.5,7.75,9.25,3.0,,7.5,,,19.5,,
4.2,7.5,,,,2.5,6.5,7.25,2.6,,5.42,,,16.5,,
6.0,7.0,,,,5.0,7.25,8.25,4.0,,6.83,,,19.25,17.0,
4.0,5.0,,,,5.25,5.75,6.75,2.8,,5.92,,,16.0,,
5.8,7.25,,,,4.25,6.5,9.0,3.0,,6.58,,,18.0,,
4.0,6.5,,,,3.25,4.75,7.25,2.0,,5.08,,,14.5,,
2.8,7.0,,,,4.25,6.0,6.75,2.6,,5.67,,,17.25,,
5.2,6.5,,,,2.75,5.75,7.0,2.2,,5.17,,,15.0,,
2.0,5.5,,,,2.5,4.25,5.25,3.2,,4.0,,,12.25,,
2.4,4.25,,,,2.75,4.75,4.25,2.4,,3.92,,,11.75,,
5.0,4.75,,,,2.75,4.25,7.5,1.2,,4.83,,,11.75,,
5.0,6.75,,,,2.5,6.75,9.25,1.8,,6.17,,,16.0,,
2.6,4.5,,,,2.75,5.5,5.0,1.4,,4.42,,,12.75,,
5.4,4.75,,,,6.0,8.0,9.25,5.0,,7.75,,,18.75,,
3.6,5.5,,,,3.5,6.5,7.0,3.8,,5.67,,,15.5,,
1.8,5.75,,,,2.75,7.25,7.5,2.0,,5.83,,,15.75,,
4.4,6.75,,,,4.75,7.75,8.25,3.4,,6.92,,,19.25,,
5.2,7.0,,,,3.75,7.25,8.0,4.0,,6.33,,,18.0,,
3.8,5.5,,,,5.0,6.75,7.75,2.4,,6.5,,,17.25,,
