Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.2,7.5,,,,5.5,5.25,7.5,4.2,,6.08,,,18.25,,
2.8,4.0,,,,2.75,2.75,4.75,2.6,,3.42,,,9.5,,
3.6,4.75,,,,2.25,4.75,6.75,2.4,,4.58,,,11.75,,
5.2,7.0,,,,5.0,6.5,8.25,3.6,,6.58,,,18.5,,
,6.75,,,,3.25,4.5,4.0,,,3.92,,,14.5,,
3.8,5.0,,,,3.5,6.0,8.0,2.0,,5.83,,,14.5,,
4.0,4.25,,,,2.75,4.75,7.5,2.6,,5.0,,,11.75,,
2.8,3.5,,,,3.5,5.25,7.25,3.4,,5.33,,,12.25,,
3.8,4.75,,,,3.75,6.5,8.75,2.4,,6.33,,,15.0,,
3.2,4.0,,,,3.5,4.25,6.0,2.2,,4.58,,,11.75,,
4.6,6.0,3.25,4.25,3.25,,,,4.0,3.58,,12.1,12.1,,,11.85
1.4,6.0,,,,4.5,5.0,6.75,2.0,,5.42,,,15.5,,
4.0,5.0,,,,2.25,4.5,7.0,3.4,,4.58,,,11.75,,
7.0,,7.5,,,,,,6.4,,,,,,,20.9
5.8,8.0,,,,4.5,6.0,8.0,3.6,,6.17,,,18.5,,
4.0,6.0,,,,2.5,5.5,6.75,3.2,,4.92,,,14.0,,
4.6,3.25,,,,2.25,5.5,6.75,2.6,,4.83,,,11.0,,
3.0,4.25,,,,2.75,4.75,6.5,2.6,,4.67,,,11.75,,
6.2,8.0,,,,4.5,7.25,8.0,5.0,,6.58,,,19.75,,
4.4,3.5,,,,2.5,4.5,,,,,,,10.5,,
4.8,4.0,,,,2.0,3.75,5.25,2.2,,3.67,,,9.75,11.0,
4.8,5.5,4.5,3.75,5.25,,,,2.4,4.5,,13.05,13.8,,,11.7
4.8,7.5,,,,4.0,6.0,7.5,2.4,,5.83,,,17.5,,
4.0,7.0,,,,3.75,5.25,8.0,3.2,,5.67,,,16.0,,
4.0,8.25,,,,5.0,7.5,8.25,8.6,,6.92,,,20.75,,
2.4,6.0,,,,4.0,8.0,7.25,2.0,,6.42,,,18.0,,
5.6,9.5,,,,6.5,7.0,9.0,5.4,,7.5,,,23.0,,
5.8,8.25,,,,7.25,6.25,7.75,4.8,,7.08,,,21.75,,
4.4,9.0,,,,4.75,5.5,8.0,2.0,,6.08,,,19.25,,
5.0,7.25,,,,6.5,7.0,8.75,4.8,,7.42,,,20.75,,
6.0,9.0,,,,5.0,5.0,7.75,4.4,,5.92,,,19.0,,
6.4,,,6.0,4.75,,,,,,,,17.15,,,
4.4,7.75,,,,4.75,8.5,9.25,3.8,,7.5,,,21.0,,
3.6,6.25,,,,3.0,5.25,6.75,3.4,,5.0,,,14.5,,
4.8,,,3.75,4.25,,,,,,,,12.8,,,
3.0,6.0,,,,2.75,5.75,7.5,1.8,,5.33,,,14.5,,
