Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.8,4.25,4.0,4.5,2.5,,,,3.0,3.67,,12.3,10.8,,,10.8
6.4,5.5,6.25,4.75,5.0,,,,2.6,5.33,,17.4,16.15,,,15.25
5.0,5.75,3.25,3.75,4.75,,,,2.4,3.92,,12.0,13.5,,,10.65
6.8,5.75,4.75,7.0,6.0,,,,2.0,5.92,,18.55,19.8,,,13.55
5.4,5.25,6.0,5.0,5.5,,,,3.4,5.5,,16.4,15.9,,,14.8
6.2,6.0,6.25,5.5,6.25,,,,2.8,6.0,,17.95,17.95,,15.0,15.25
6.4,4.5,5.25,4.75,4.25,,,,3.4,4.75,,16.4,15.4,,,15.05
5.6,5.5,6.25,5.5,4.75,,,,3.2,5.5,,17.35,15.85,,,15.05
4.6,5.75,,,,4.0,5.75,4.5,2.4,,4.75,,,15.5,,
5.2,8.0,,,,6.0,6.75,7.25,2.8,,6.67,,,20.75,16.0,
3.2,7.0,,,,3.5,6.75,8.0,3.8,,6.08,,,17.25,14.0,
2.8,4.0,,,,2.5,5.5,5.5,3.4,,4.5,,,12.0,,
4.2,6.5,,,,4.5,5.25,7.25,3.2,,5.67,,,16.25,,
4.0,7.5,,,,6.5,7.75,7.0,2.2,,7.08,,,21.75,,
4.8,8.0,,,,7.25,7.75,7.75,1.2,,7.58,,,23.0,14.0,
6.0,5.0,,,,6.0,7.75,8.0,3.2,,7.25,,,18.75,,
6.2,7.75,3.75,3.75,4.75,,,,6.2,4.08,,13.7,14.7,,,16.15
4.6,4.5,,,,4.5,6.25,8.25,4.6,,6.33,,,15.25,,
4.0,6.75,,,,4.5,6.5,7.0,4.2,,6.0,,,17.75,,
4.2,5.5,,,,3.75,5.5,7.5,2.6,,5.58,,,14.75,,
3.8,4.0,,,,2.5,5.0,5.5,3.8,,4.33,,,11.5,,
3.0,5.5,,,,2.0,5.0,5.25,3.4,,4.08,,,12.5,,
3.2,2.75,,,,3.5,6.0,6.25,2.6,,5.25,,,12.25,,
5.0,6.25,5.5,3.0,4.25,,,,2.4,4.25,,13.5,12.25,,,12.9
4.8,4.25,,,,3.5,5.25,8.0,2.6,,5.58,,,13.0,,
4.0,2.75,,,,2.5,3.75,5.5,3.0,,3.92,,,9.0,,
3.8,6.0,,,,3.25,5.25,7.25,4.2,,5.25,,,14.5,14.0,
1.4,2.5,,,,2.25,3.25,4.5,3.6,,3.33,,,8.0,,
3.0,3.5,,,,2.0,3.0,5.5,3.2,,3.5,,,8.5,,
3.2,3.0,,,,2.5,4.0,6.25,2.2,,4.25,,,9.5,,
2.6,2.25,,,,2.25,4.25,3.75,2.4,,3.42,,,8.75,,
3.8,5.0,,,,3.0,5.5,8.5,3.2,,5.67,,,13.5,12.0,
3.8,3.25,,,,3.25,4.25,5.25,0.8,,4.25,,,10.75,,
3.0,2.0,,,,2.5,3.25,4.0,3.2,,3.25,,,7.75,,
4.6,3.75,,,,3.5,3.75,5.0,2.6,,4.08,,,11.0,,
2.0,3.5,,,,3.75,3.5,4.5,3.6,,3.92,,,10.75,,
1.2,3.5,,,,2.5,4.25,3.25,2.4,,3.33,,,10.25,,
6.2,6.5,6.0,5.0,4.5,,,,6.6,5.17,,17.2,15.7,,,18.8
7.2,5.5,5.75,7.25,6.75,,,,3.8,6.58,,20.2,21.2,,,16.75
