Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.8,5.75,,,,4.0,5.75,7.5,2.2,,5.75,,,15.5,,
5.4,6.5,4.25,4.0,3.75,,,,3.8,4.0,,13.65,13.15,,,13.45
3.6,6.5,,,,2.5,6.5,7.0,2.4,,5.33,,,15.5,,
3.6,6.25,,,,3.25,5.25,6.75,3.4,,5.08,,,14.75,,
5.6,6.0,6.75,5.5,4.5,,,,4.4,5.58,,17.85,15.6,,16.0,16.75
6.0,6.0,5.75,4.25,5.25,,,,3.4,5.08,,16.0,15.5,,,15.15
6.6,5.75,6.75,5.25,5.0,,,,3.4,5.67,,18.6,16.85,,,16.75
5.0,7.25,3.5,3.25,4.25,,,,2.4,3.67,,11.75,12.5,,,10.9
4.4,7.25,,,,5.25,7.75,8.5,3.0,,7.17,,,20.25,,
5.8,7.0,4.5,4.5,5.5,,,,2.6,4.83,,14.8,15.8,,,12.9
5.6,7.25,,,,5.25,6.25,8.0,5.8,,6.5,,,18.75,,
4.8,4.75,,,,4.25,6.0,7.0,3.2,,5.75,,,15.0,,
4.8,6.75,,,,4.25,6.75,8.0,1.8,,6.33,,,17.75,,
4.4,6.75,4.5,4.5,5.0,,,,3.0,4.67,,13.4,13.9,,,11.9
4.6,6.25,,,,2.0,3.25,7.25,2.2,,4.17,,,11.5,,
5.0,7.0,,,,6.0,7.0,8.5,3.6,,7.17,,,20.0,,
4.6,6.75,,,,3.5,4.75,6.5,2.4,,4.92,,,15.0,,
7.2,5.25,7.25,7.0,4.25,,,,3.6,6.17,,21.45,18.45,,,18.05
7.0,5.75,5.0,5.75,5.0,,,,3.2,5.25,,17.75,17.75,,,15.2
7.2,6.75,5.5,6.5,6.75,,,,3.6,6.25,,19.2,20.45,,,16.3
4.0,5.75,,,,4.25,6.75,7.5,3.2,,6.17,,,16.75,,
6.4,5.5,3.5,4.25,3.25,,,,3.2,3.67,,14.15,13.9,,,13.1
