Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.6,3.75,,,,2.5,4.75,5.0,2.8,,4.08,,,11.0,,
3.8,3.0,,,,2.75,6.25,6.5,1.6,,5.17,,,12.0,,
4.2,6.25,3.5,4.5,3.5,,,,3.8,3.83,,12.2,12.2,,,11.5
4.6,7.25,,,,2.75,4.5,7.0,3.2,,4.75,,,14.5,,
3.2,3.0,,,,4.75,5.75,7.5,2.2,,6.0,,,13.5,,
7.0,8.0,,,,5.25,,,1.8,,,,,,,
6.8,9.0,3.5,,,,,,4.6,,,,,,,14.9
3.8,8.5,,,,4.25,6.75,8.25,3.4,,6.42,,,19.5,,
3.8,8.25,,,,4.75,6.75,8.5,2.2,,6.67,,,19.75,,
5.4,8.0,,,,6.0,6.5,8.75,5.6,,7.08,,,20.5,19.0,
4.0,6.5,,,,3.75,5.25,7.0,3.6,,5.33,,,15.5,,
3.0,4.0,,,,3.25,5.0,4.25,3.0,,4.17,,,12.25,10.0,
2.4,2.25,,,,5.25,3.75,4.75,2.6,,4.58,,,11.25,,
4.0,4.0,,,,2.5,4.75,4.25,2.2,,3.83,,,11.25,,
6.0,8.0,4.5,3.5,5.75,,,,2.6,4.58,,14.0,15.25,,,13.1
5.8,5.5,5.0,5.25,5.25,,,,3.4,5.17,,16.05,16.3,,,14.2
5.4,6.25,,,,7.25,6.25,7.25,2.0,,6.92,,,19.75,,
,7.75,,,,4.25,6.25,7.0,3.0,,5.83,,,18.25,,
3.0,4.25,,,,7.75,4.0,4.5,3.2,,5.42,,,16.0,,
,8.25,,,,5.25,6.5,,,,,,,20.0,,
4.2,3.0,,,,7.0,7.0,6.0,2.0,,6.67,,,17.0,,
,7.0,,,,7.0,7.25,,,,,,,21.25,,
6.8,6.75,3.25,3.5,,6.5,,,,,,13.55,,,,
4.8,5.25,2.5,7.0,6.0,,,,1.6,5.17,,14.3,17.8,,,8.9
,7.25,,,,4.5,5.75,,,,,,,17.5,,
,7.25,,,,7.0,8.25,,,,,,,22.5,,
,7.5,,,,7.25,7.0,,,,,,,21.75,,
4.2,5.75,,,,5.25,,,,,,,,,,
5.0,6.0,,,,5.5,,,,,,,,,,
6.0,7.5,5.25,6.0,8.25,,,,6.2,6.5,,17.25,20.25,,,17.45
6.0,3.5,3.5,3.0,4.75,,,,7.4,3.75,,12.5,13.75,,,16.9
5.8,6.75,4.0,5.0,6.0,,,,4.4,5.0,,14.8,16.8,,,14.2
7.2,7.0,5.0,7.75,7.75,,,,5.2,6.83,,19.95,22.7,,,17.4
5.4,4.5,4.5,5.5,4.25,,,,5.6,4.75,,15.4,15.15,,,15.5
7.6,4.5,5.25,6.75,6.5,,,,8.4,6.17,,19.6,20.85,,,21.25
6.2,7.5,4.75,4.5,5.75,,,,4.4,5.0,,15.45,16.45,,,15.35
3.2,3.5,,,,3.25,4.5,6.75,3.2,,4.83,,,11.25,,
4.6,7.5,,,,5.25,5.0,8.25,2.8,,6.17,,,17.75,,
3.6,6.0,,,,3.0,3.0,7.25,3.8,,4.42,,,12.0,,
3.2,4.75,,,,2.75,6.0,5.75,2.4,,4.83,,,13.5,,
