Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.8,7.0,,,,4.75,6.0,9.0,4.0,,6.58,,,17.75,,
4.6,7.0,,,,2.75,6.0,8.25,3.2,,5.67,,,15.75,,
5.0,6.5,,,,2.75,5.5,8.25,4.2,,5.5,,,14.75,,
3.6,5.25,,,,2.5,5.0,7.0,2.0,,4.83,,,12.75,,
5.4,5.75,,,,3.25,4.25,6.25,3.2,,4.58,,,13.25,,
5.6,7.5,,,,3.0,6.75,8.0,5.8,,5.92,,,17.25,,
4.6,3.5,,,,3.5,3.75,5.75,2.6,,4.33,,,10.75,,
5.4,7.75,,,,4.0,6.5,9.0,4.2,,6.5,,,18.25,,
4.6,6.0,,,,2.75,4.75,7.5,3.6,,5.0,,,13.5,,
5.4,4.5,,,,2.5,5.5,7.25,2.2,,5.08,,,12.5,,
4.8,5.75,,,,4.0,7.0,7.75,2.8,,6.25,,,16.75,,
4.4,6.0,,,,3.5,6.25,7.25,2.6,,5.67,,,15.75,13.0,
4.4,6.0,,,,3.5,6.75,8.0,3.2,,6.08,,,16.25,,
4.4,6.5,4.5,5.0,1.75,,,,4.4,3.75,,13.9,11.15,,,13.3
6.4,6.0,4.5,4.25,3.5,,,,3.4,4.08,,15.15,14.15,,,14.3
6.8,7.5,5.0,4.5,5.5,,,,3.6,5.0,,16.3,16.8,,,15.4
6.6,6.5,5.25,3.25,6.25,,,,3.8,4.92,,15.1,16.1,,,15.65
6.6,7.25,6.25,5.0,6.0,,,,6.6,5.75,,17.85,17.6,,,19.45
7.2,3.5,7.5,6.25,5.75,,,,5.4,6.5,,20.95,19.2,,,20.1
7.4,7.25,6.25,5.5,6.25,,,,7.8,6.0,,19.15,19.15,,,21.45
4.8,4.0,3.0,2.5,3.5,2.5,5.0,5.25,3.8,3.0,4.25,10.3,10.8,11.5,,11.6
6.6,6.5,7.0,5.0,5.25,,,,6.2,5.75,,18.6,16.85,,,19.8
5.6,6.0,5.5,4.75,4.5,,,,3.0,4.92,,15.85,14.85,,,14.1
4.8,4.5,4.25,4.25,2.5,,,,5.0,3.67,,13.3,11.55,,,14.05
5.2,5.75,5.25,5.5,5.25,,,,3.6,5.33,,15.95,15.95,,,14.05
4.6,4.5,4.75,3.5,4.25,,,,4.4,4.17,,12.85,12.35,,,13.75
7.4,3.75,5.75,2.25,4.75,,,,5.8,4.25,,15.4,14.4,,,18.95
3.6,4.0,,,,4.25,4.75,6.75,3.0,,5.25,,,13.0,,
5.0,4.75,,,,3.25,7.25,8.25,3.8,,6.25,,,15.25,,
5.4,6.0,,,,5.5,6.5,7.5,5.4,,6.5,,,18.0,,
4.8,4.25,,,,2.25,5.5,7.75,3.0,,5.17,,,12.0,,
