Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.0,6.75,,,,3.25,5.75,6.5,3.8,,5.17,,,15.75,14.55,
3.6,7.0,,,,3.5,5.25,6.5,1.8,,5.08,,,15.75,12.4,
4.8,7.5,,,,4.25,7.0,8.75,2.6,,6.67,,,18.75,14.9,
6.0,6.5,6.5,7.25,5.75,,,,5.8,6.5,,19.75,19.0,,18.3,18.3
5.2,6.25,,,,4.25,5.5,7.0,4.0,,5.58,,,16.0,15.45,
3.0,6.5,,,,1.75,5.0,7.25,2.8,,4.67,,,13.25,12.3,
6.4,6.75,,,,4.5,4.0,7.5,2.0,,5.33,,,15.25,15.15,
6.4,6.5,5.5,6.25,4.25,,,,3.6,5.33,,18.15,16.9,,16.5,15.5
6.0,8.0,,,,7.0,8.75,9.5,5.6,,8.42,,,23.75,19.6,
5.0,6.0,,,,4.5,6.5,9.75,2.6,,6.92,,,17.0,13.6,
6.4,6.25,4.25,5.5,6.25,,,,2.8,5.33,,16.15,18.15,,15.45,13.45
5.4,8.0,,,,5.5,8.0,8.75,5.8,,7.42,,,21.5,19.2,
4.6,8.75,,,,6.75,7.75,8.25,4.6,,7.58,,,23.25,17.95,
3.8,6.25,,,,4.0,5.5,8.0,3.4,,5.83,,,15.75,13.45,
4.4,5.25,,,,4.75,6.25,8.0,4.8,,6.33,,,16.25,14.45,
4.6,6.5,,,,4.75,6.5,8.5,2.2,,6.58,,,17.75,13.3,
5.6,6.0,,,,3.25,5.5,7.75,4.0,,5.5,,,14.75,15.6,
3.6,6.75,,,,7.75,7.0,8.25,3.0,,7.67,,,21.5,13.35,
5.0,5.5,,,,4.0,3.75,7.75,2.2,,5.17,,,13.25,12.7,
4.8,9.0,,,,7.25,8.75,8.5,5.0,,8.17,,,25.0,18.8,
5.8,6.5,,,,5.75,6.75,7.75,4.8,,6.75,,,19.0,17.1,
4.4,6.0,,,,5.5,4.25,7.75,3.0,,5.83,,,15.75,13.4,
5.2,3.5,,,,4.75,6.0,8.5,4.8,,6.42,,,14.25,13.5,
5.2,6.25,,,,5.5,5.5,7.25,4.2,,6.08,,,17.25,15.65,
4.8,7.25,,,,4.5,5.0,8.75,3.2,,6.08,,,16.75,15.25,
5.6,8.25,,,,5.0,7.5,8.75,5.6,,7.08,,,20.75,19.45,
5.2,5.25,,,,3.5,4.75,8.25,2.6,,5.5,,,13.5,13.05,
7.8,8.0,7.75,5.5,6.25,,,,6.2,6.5,,21.05,19.55,,22.0,21.75
5.0,5.25,5.0,5.25,5.75,,,,4.0,5.33,,15.25,16.0,,14.25,14.0
5.4,6.5,2.25,3.25,2.25,,,,2.6,2.58,,10.9,10.9,,14.5,10.25
7.2,7.25,6.25,7.25,8.25,,,,7.0,7.25,,20.7,22.7,,21.45,20.45
6.0,7.0,5.5,5.5,4.5,,,,2.8,5.17,,17.0,16.0,,15.8,14.3
5.0,4.0,5.75,4.25,6.25,,,,6.6,5.42,,15.0,15.5,,15.6,17.35
6.4,7.75,5.25,3.5,3.75,,,,2.8,4.17,,15.15,13.65,,16.95,14.45
4.4,6.0,5.75,4.25,3.25,,,,2.8,4.42,,14.4,11.9,,13.2,12.95
6.8,6.25,4.75,4.75,3.5,,,,3.6,4.33,,16.3,15.05,,16.65,15.15
4.4,4.25,4.75,4.75,4.25,,,,3.6,4.58,,13.9,13.4,,12.25,12.75
5.4,6.0,4.5,4.75,4.5,,,,3.8,4.58,,14.65,14.65,,15.2,13.7
7.0,5.75,3.75,8.0,7.75,,,,8.4,6.5,,18.75,22.75,,21.15,19.15
8.0,7.5,7.0,8.0,6.0,,,,7.8,7.0,,23.0,22.0,,23.3,22.8
6.6,7.5,5.0,3.25,5.0,,,,4.2,4.42,,14.85,14.85,,18.3,15.8
5.2,5.75,,,,3.25,5.75,7.25,2.4,,5.42,,,14.75,13.35,
4.8,7.25,,,,4.5,6.0,7.75,3.8,,6.08,,,17.75,15.85,
4.6,6.75,,,,4.5,6.75,9.25,4.2,,6.83,,,18.0,15.55,
4.4,7.0,,,,4.75,6.0,7.5,1.8,,6.08,,,17.75,13.2,
5.4,7.0,4.5,5.0,4.5,,,,2.6,4.67,,14.9,14.9,,15.0,12.5
4.4,8.0,,,,4.75,6.75,6.75,2.4,,6.08,,,19.5,14.8,
3.8,6.25,,,,4.75,6.5,9.25,4.0,,6.83,,,17.5,14.05,
5.0,8.25,,,,7.25,9.25,8.5,4.0,,8.33,,,24.75,17.25,
5.2,6.0,,,,3.75,5.0,6.5,4.4,,5.08,,,14.75,15.6,
3.6,6.75,,,,3.5,6.5,7.0,4.0,,5.67,,,16.75,14.35,
4.8,7.0,4.75,5.25,4.5,,,,3.2,4.83,,14.8,14.55,,15.0,12.75
3.8,6.5,,,,3.0,7.0,6.5,5.8,,5.5,,,16.5,16.1,
6.8,6.5,5.75,6.0,6.0,,,,5.6,5.92,,18.55,18.8,,18.9,18.15
5.2,7.25,,,,4.5,6.0,7.5,4.2,,6.0,,,17.75,16.65,
4.0,6.5,,,,3.5,5.5,8.0,3.0,,5.67,,,15.5,13.5,
7.8,6.25,,,,6.0,7.5,8.75,5.0,,7.42,,,19.75,19.05,
5.6,8.5,,,,5.25,7.75,8.25,4.8,,7.08,,,21.5,18.9,
5.2,6.75,,,,2.5,4.5,7.75,4.6,,4.92,,,13.75,16.55,
5.6,7.25,4.5,4.5,4.5,,,,4.0,4.5,,14.6,14.6,,16.85,14.1
4.8,7.5,,,,5.5,8.25,8.0,3.2,,7.25,,,21.25,15.5,
