Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.0,2.0,,,,2.25,2.75,3.0,2.4,,2.67,,,7.0,6.4,
5.6,6.75,4.5,4.75,5.5,,,,4.6,4.92,,14.85,15.85,,16.95,14.7
5.2,5.25,6.5,5.75,3.75,,,,3.4,5.33,,17.45,14.7,,13.85,15.1
4.2,5.75,3.0,5.25,6.5,,,,3.0,4.92,,12.45,15.95,,12.95,10.2
3.0,5.75,2.5,3.5,3.75,,,,3.2,3.25,,9.0,10.25,,11.95,8.7
3.6,5.5,,,,3.0,3.5,,,,,,,12.0,,
3.2,,,1.5,4.0,,,,,,,,8.7,,,
3.0,2.5,,,,1.75,2.5,,,,,,,6.75,,
2.8,3.25,,,,4.75,5.5,,,,,,,13.5,,
3.2,5.0,,,,3.5,5.25,7.0,3.6,,5.25,,,13.75,11.8,
3.8,4.75,,,,2.75,5.25,6.25,1.8,,4.75,,,12.75,10.35,
2.4,4.0,,,,4.5,4.25,6.5,3.0,,5.08,,,12.75,9.4,
3.4,5.25,,,,4.75,4.5,6.5,2.0,,5.25,,,14.5,10.65,
3.4,6.5,,,,6.5,6.5,6.75,2.0,,6.58,,,19.5,11.9,
3.2,3.5,,,,2.5,4.0,5.25,3.0,,3.92,,,10.0,9.7,
4.8,5.5,,,,5.5,5.5,7.0,3.4,,6.0,,,16.5,13.7,
2.0,3.0,,,,3.25,3.25,3.5,3.6,,3.33,,,9.5,8.6,
3.0,6.75,,,,3.25,4.25,5.75,2.8,,4.42,,,14.25,12.55,
3.8,4.0,,,,3.0,4.0,4.5,2.8,,3.83,,,11.0,10.6,
4.0,5.25,,,,4.75,4.75,6.0,2.2,,5.17,,,14.75,11.45,
4.0,3.5,,,,5.0,5.5,7.25,2.2,,5.92,,,14.0,9.7,
2.4,5.75,,,,3.25,4.25,5.0,3.4,,4.17,,,13.25,11.55,
4.2,5.25,,,,5.75,5.5,8.25,3.6,,6.5,,,16.5,13.05,
4.4,6.25,,,,4.75,6.0,7.25,4.2,,6.0,,,17.0,14.85,
3.6,2.75,,,,2.5,3.25,4.75,2.6,,3.5,,,8.5,8.95,
5.2,5.5,,,,5.0,5.5,7.5,3.4,,6.0,,,16.0,14.1,
2.8,3.0,,,,3.0,4.25,,,,,,,10.25,,
3.6,3.75,,,,2.5,3.75,,,,,,,10.0,,
3.8,5.25,,,,4.75,6.0,,,,,,,16.0,,
3.6,7.75,,,,4.0,5.25,,,,,,,17.0,,
4.8,,,2.75,5.0,,,,,,,,12.55,,,
4.2,4.5,,,,3.5,4.0,,,,,,,12.0,,
2.2,1.75,,,,2.75,3.5,,,,,,,8.0,,
2.8,1.25,,,,2.75,2.5,,,,,,,6.5,,
4.2,5.5,,,,3.25,4.0,,,,,,,12.75,,
3.0,3.5,,,,3.25,4.5,,,,,,,11.25,,
3.2,5.0,,,,3.25,3.5,,,,,,,11.75,,
3.8,4.75,,,,2.25,4.0,,,,,,,11.0,,
3.6,6.75,,,,5.0,5.5,,,,,,,17.25,,
3.2,6.25,,,,3.5,4.75,,,,,,,14.5,,
2.2,2.0,,,,2.25,2.75,,,,,,,7.0,,
3.2,5.5,,,,2.75,2.75,,,,,,,11.0,,
6.2,6.5,,,,6.75,,,,,,,,,,
2.4,3.5,,,,2.5,3.5,,,,,,,9.5,,
2.0,2.75,,,,3.25,2.75,,,,,,,8.75,,
2.4,2.25,,,,3.0,4.25,,,,,,,9.5,,
,6.0,,,,4.5,6.75,,,,,,,17.25,,
1.8,3.5,,,,1.0,3.75,,,,,,,8.25,,
